env_id,agent,lam,seed,fingerprint,cost_return,raw_return,n_actions,solved,steps,n_eval_episodes,elapsed_sec,total_steps,source_csv
LunarLander-v3,lazy,0.3,0,789154ed6e13,150.33650952782955,187.97650952782953,125.46666666666667,0.9866666666666667,227.32,150,615.5,200000,results/raw/LunarLander-v3/lazy/lam0.3/seed0_final.csv
LunarLander-v3,lazy,0.6,0,789154ed6e13,147.07861154812272,240.2986115481228,155.36666666666667,0.98,288.82,150,650.6,200000,results/raw/LunarLander-v3/lazy/lam0.6/seed0_final.csv
LunarLander-v3,lazy,1.0,0,789154ed6e13,-6.890528784003103,84.41613788266368,91.30666666666667,0.9933333333333333,172.22,150,645.9,200000,results/raw/LunarLander-v3/lazy/lam1.0/seed0_final.csv
LunarLander-v3,lazy,1.37,0,789154ed6e13,-78.88040384515104,61.051396154849066,102.14,1.0,191.28,150,644.4,200000,results/raw/LunarLander-v3/lazy/lam1.37/seed0_final.csv
LunarLander-v3,rule_noop,0.0,0,규칙(지문없음),-130.6083365462689,-130.6083365462689,0.0,1.0,72.16,100,0.39,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed0_final.csv
LunarLander-v3,rule_noop,0.0,1,규칙(지문없음),-123.88320478804691,-123.88320478804691,0.0,1.0,70.14,100,0.38,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed1_final.csv
LunarLander-v3,rule_noop,0.0,2,규칙(지문없음),-133.45451036251632,-133.45451036251632,0.0,1.0,71.86,100,0.39,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed2_final.csv
LunarLander-v3,rule_noop,0.0,3,규칙(지문없음),-131.8818159931876,-131.8818159931876,0.0,1.0,70.46,100,0.38,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed3_final.csv
LunarLander-v3,rule_noop,0.0,4,규칙(지문없음),-130.38221243357486,-130.38221243357486,0.0,1.0,71.1,100,0.39,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed4_final.csv
LunarLander-v3,rule_noop,0.0,5,규칙(지문없음),-127.18563751029649,-127.18563751029649,0.0,1.0,70.44,100,0.38,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed5_final.csv
LunarLander-v3,rule_noop,0.0,6,규칙(지문없음),-137.3242176656163,-137.3242176656163,0.0,1.0,71.24,100,0.58,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed6_final.csv
LunarLander-v3,rule_noop,0.0,7,규칙(지문없음),-134.09630209594516,-134.09630209594516,0.0,1.0,69.54,100,0.61,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed7_final.csv
LunarLander-v3,rule_noop,0.0,8,규칙(지문없음),-128.35980192955157,-128.35980192955157,0.0,1.0,69.8,100,0.61,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed8_final.csv
LunarLander-v3,rule_noop,0.0,9,규칙(지문없음),-133.0830092653199,-133.0830092653199,0.0,1.0,69.98,100,0.61,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed9_final.csv
LunarLander-v3,rule_noop,0.1,0,규칙(지문없음),-130.6083365462689,-130.6083365462689,0.0,1.0,72.16,100,0.59,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed0_final.csv
LunarLander-v3,rule_noop,0.1,1,규칙(지문없음),-123.88320478804691,-123.88320478804691,0.0,1.0,70.14,100,0.58,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed1_final.csv
LunarLander-v3,rule_noop,0.1,2,규칙(지문없음),-133.45451036251632,-133.45451036251632,0.0,1.0,71.86,100,0.59,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed2_final.csv
LunarLander-v3,rule_noop,0.1,3,규칙(지문없음),-131.8818159931876,-131.8818159931876,0.0,1.0,70.46,100,0.58,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed3_final.csv
LunarLander-v3,rule_noop,0.1,4,규칙(지문없음),-130.38221243357486,-130.38221243357486,0.0,1.0,71.1,100,0.59,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed4_final.csv
LunarLander-v3,rule_noop,0.1,5,규칙(지문없음),-127.18563751029649,-127.18563751029649,0.0,1.0,70.44,100,0.63,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed5_final.csv
LunarLander-v3,rule_noop,0.1,6,규칙(지문없음),-137.3242176656163,-137.3242176656163,0.0,1.0,71.24,100,0.59,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed6_final.csv
LunarLander-v3,rule_noop,0.1,7,규칙(지문없음),-134.09630209594516,-134.09630209594516,0.0,1.0,69.54,100,0.55,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed7_final.csv
LunarLander-v3,rule_noop,0.1,8,규칙(지문없음),-128.35980192955157,-128.35980192955157,0.0,1.0,69.8,100,0.57,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed8_final.csv
LunarLander-v3,rule_noop,0.1,9,규칙(지문없음),-133.0830092653199,-133.0830092653199,0.0,1.0,69.98,100,0.58,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed9_final.csv
LunarLander-v3,rule_noop,0.3,0,규칙(지문없음),-130.6083365462689,-130.6083365462689,0.0,1.0,72.16,100,0.57,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed0_final.csv
LunarLander-v3,rule_noop,0.3,1,규칙(지문없음),-123.88320478804691,-123.88320478804691,0.0,1.0,70.14,100,0.59,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed1_final.csv
LunarLander-v3,rule_noop,0.3,2,규칙(지문없음),-133.45451036251632,-133.45451036251632,0.0,1.0,71.86,100,0.87,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed2_final.csv
LunarLander-v3,rule_noop,0.3,3,규칙(지문없음),-131.8818159931876,-131.8818159931876,0.0,1.0,70.46,100,0.79,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed3_final.csv
LunarLander-v3,rule_noop,0.3,4,규칙(지문없음),-130.38221243357486,-130.38221243357486,0.0,1.0,71.1,100,0.64,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed4_final.csv
LunarLander-v3,rule_noop,0.3,5,규칙(지문없음),-127.18563751029649,-127.18563751029649,0.0,1.0,70.44,100,0.54,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed5_final.csv
LunarLander-v3,rule_noop,0.3,6,규칙(지문없음),-137.3242176656163,-137.3242176656163,0.0,1.0,71.24,100,0.67,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed6_final.csv
LunarLander-v3,rule_noop,0.3,7,규칙(지문없음),-134.09630209594516,-134.09630209594516,0.0,1.0,69.54,100,0.8,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed7_final.csv
LunarLander-v3,rule_noop,0.3,8,규칙(지문없음),-128.35980192955157,-128.35980192955157,0.0,1.0,69.8,100,0.75,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed8_final.csv
LunarLander-v3,rule_noop,0.3,9,규칙(지문없음),-133.0830092653199,-133.0830092653199,0.0,1.0,69.98,100,0.77,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed9_final.csv
LunarLander-v3,rule_noop,0.6,0,규칙(지문없음),-130.6083365462689,-130.6083365462689,0.0,1.0,72.16,100,0.49,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed0_final.csv
LunarLander-v3,rule_noop,0.6,1,규칙(지문없음),-123.88320478804691,-123.88320478804691,0.0,1.0,70.14,100,0.55,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed1_final.csv
LunarLander-v3,rule_noop,0.6,2,규칙(지문없음),-133.45451036251632,-133.45451036251632,0.0,1.0,71.86,100,0.77,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed2_final.csv
LunarLander-v3,rule_noop,0.6,3,규칙(지문없음),-131.8818159931876,-131.8818159931876,0.0,1.0,70.46,100,0.76,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed3_final.csv
LunarLander-v3,rule_noop,0.6,4,규칙(지문없음),-130.38221243357486,-130.38221243357486,0.0,1.0,71.1,100,0.57,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed4_final.csv
LunarLander-v3,rule_noop,0.6,5,규칙(지문없음),-127.18563751029649,-127.18563751029649,0.0,1.0,70.44,100,0.53,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed5_final.csv
LunarLander-v3,rule_noop,0.6,6,규칙(지문없음),-137.3242176656163,-137.3242176656163,0.0,1.0,71.24,100,0.52,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed6_final.csv
LunarLander-v3,rule_noop,0.6,7,규칙(지문없음),-134.09630209594516,-134.09630209594516,0.0,1.0,69.54,100,0.69,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed7_final.csv
LunarLander-v3,rule_noop,0.6,8,규칙(지문없음),-128.35980192955157,-128.35980192955157,0.0,1.0,69.8,100,0.67,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed8_final.csv
LunarLander-v3,rule_noop,0.6,9,규칙(지문없음),-133.0830092653199,-133.0830092653199,0.0,1.0,69.98,100,0.69,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed9_final.csv
LunarLander-v3,rule_noop,1.0,0,규칙(지문없음),-130.6083365462689,-130.6083365462689,0.0,1.0,72.16,100,0.71,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed0_final.csv
LunarLander-v3,rule_noop,1.0,1,규칙(지문없음),-123.88320478804691,-123.88320478804691,0.0,1.0,70.14,100,0.58,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed1_final.csv
LunarLander-v3,rule_noop,1.0,2,규칙(지문없음),-133.45451036251632,-133.45451036251632,0.0,1.0,71.86,100,0.57,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed2_final.csv
LunarLander-v3,rule_noop,1.0,3,규칙(지문없음),-131.8818159931876,-131.8818159931876,0.0,1.0,70.46,100,0.67,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed3_final.csv
LunarLander-v3,rule_noop,1.0,4,규칙(지문없음),-130.38221243357486,-130.38221243357486,0.0,1.0,71.1,100,0.58,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed4_final.csv
LunarLander-v3,rule_noop,1.0,5,규칙(지문없음),-127.18563751029649,-127.18563751029649,0.0,1.0,70.44,100,0.61,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed5_final.csv
LunarLander-v3,rule_noop,1.0,6,규칙(지문없음),-137.3242176656163,-137.3242176656163,0.0,1.0,71.24,100,0.63,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed6_final.csv
LunarLander-v3,rule_noop,1.0,7,규칙(지문없음),-134.09630209594516,-134.09630209594516,0.0,1.0,69.54,100,0.66,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed7_final.csv
LunarLander-v3,rule_noop,1.0,8,규칙(지문없음),-128.35980192955157,-128.35980192955157,0.0,1.0,69.8,100,0.59,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed8_final.csv
LunarLander-v3,rule_noop,1.0,9,규칙(지문없음),-133.0830092653199,-133.0830092653199,0.0,1.0,69.98,100,0.63,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed9_final.csv
LunarLander-v3,rule_noop,1.37,0,규칙(지문없음),-130.6083365462689,-130.6083365462689,0.0,1.0,72.16,100,0.57,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed0_final.csv
LunarLander-v3,rule_noop,1.37,1,규칙(지문없음),-123.88320478804691,-123.88320478804691,0.0,1.0,70.14,100,0.55,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed1_final.csv
LunarLander-v3,rule_noop,1.37,2,규칙(지문없음),-133.45451036251632,-133.45451036251632,0.0,1.0,71.86,100,0.56,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed2_final.csv
LunarLander-v3,rule_noop,1.37,3,규칙(지문없음),-131.8818159931876,-131.8818159931876,0.0,1.0,70.46,100,0.51,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed3_final.csv
LunarLander-v3,rule_noop,1.37,4,규칙(지문없음),-130.38221243357486,-130.38221243357486,0.0,1.0,71.1,100,0.54,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed4_final.csv
LunarLander-v3,rule_noop,1.37,5,규칙(지문없음),-127.18563751029649,-127.18563751029649,0.0,1.0,70.44,100,0.56,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed5_final.csv
LunarLander-v3,rule_noop,1.37,6,규칙(지문없음),-137.3242176656163,-137.3242176656163,0.0,1.0,71.24,100,0.61,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed6_final.csv
LunarLander-v3,rule_noop,1.37,7,규칙(지문없음),-134.09630209594516,-134.09630209594516,0.0,1.0,69.54,100,0.59,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed7_final.csv
LunarLander-v3,rule_noop,1.37,8,규칙(지문없음),-128.35980192955157,-128.35980192955157,0.0,1.0,69.8,100,0.46,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed8_final.csv
LunarLander-v3,rule_noop,1.37,9,규칙(지문없음),-133.0830092653199,-133.0830092653199,0.0,1.0,69.98,100,0.56,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed9_final.csv
LunarLander-v3,rule_periodic_k1,0.0,0,규칙(지문없음),-599.4333801499201,-599.4333801499201,68.13,1.0,68.13,100,0.68,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed0_final.csv
LunarLander-v3,rule_periodic_k1,0.0,1,규칙(지문없음),-575.739123990882,-575.739123990882,66.27,1.0,66.27,100,0.66,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed1_final.csv
LunarLander-v3,rule_periodic_k1,0.0,2,규칙(지문없음),-587.7806309885132,-587.7806309885132,67.83,1.0,67.83,100,0.66,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed2_final.csv
LunarLander-v3,rule_periodic_k1,0.0,3,규칙(지문없음),-560.9211569731219,-560.9211569731219,67.19,1.0,67.19,100,0.66,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed3_final.csv
LunarLander-v3,rule_periodic_k1,0.0,4,규칙(지문없음),-578.6657277077187,-578.6657277077187,66.69,1.0,66.69,100,0.67,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed4_final.csv
LunarLander-v3,rule_periodic_k1,0.0,5,규칙(지문없음),-585.8453839572215,-585.8453839572215,66.75,1.0,66.75,100,0.69,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed5_final.csv
LunarLander-v3,rule_periodic_k1,0.0,6,규칙(지문없음),-581.823705566254,-581.823705566254,68.59,1.0,68.59,100,0.68,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed6_final.csv
LunarLander-v3,rule_periodic_k1,0.0,7,규칙(지문없음),-573.7912133384227,-573.7912133384227,66.64,1.0,66.64,100,0.68,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed7_final.csv
LunarLander-v3,rule_periodic_k1,0.0,8,규칙(지문없음),-583.7249977839475,-583.7249977839475,66.9,1.0,66.9,100,0.65,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed8_final.csv
LunarLander-v3,rule_periodic_k1,0.0,9,규칙(지문없음),-583.2030100940276,-583.2030100940276,67.21,1.0,67.21,100,0.48,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed9_final.csv
LunarLander-v3,rule_periodic_k1,0.1,0,규칙(지문없음),-606.2463801499206,-599.4333801499201,68.13,1.0,68.13,100,0.63,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed0_final.csv
LunarLander-v3,rule_periodic_k1,0.1,1,규칙(지문없음),-582.3661239908824,-575.739123990882,66.27,1.0,66.27,100,0.64,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed1_final.csv
LunarLander-v3,rule_periodic_k1,0.1,2,규칙(지문없음),-594.5636309885136,-587.7806309885132,67.83,1.0,67.83,100,0.61,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed2_final.csv
LunarLander-v3,rule_periodic_k1,0.1,3,규칙(지문없음),-567.6401569731223,-560.9211569731219,67.19,1.0,67.19,100,0.63,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed3_final.csv
LunarLander-v3,rule_periodic_k1,0.1,4,규칙(지문없음),-585.334727707719,-578.6657277077187,66.69,1.0,66.69,100,0.61,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed4_final.csv
LunarLander-v3,rule_periodic_k1,0.1,5,규칙(지문없음),-592.520383957222,-585.8453839572215,66.75,1.0,66.75,100,0.6,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed5_final.csv
LunarLander-v3,rule_periodic_k1,0.1,6,규칙(지문없음),-588.6827055662544,-581.823705566254,68.59,1.0,68.59,100,0.61,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed6_final.csv
LunarLander-v3,rule_periodic_k1,0.1,7,규칙(지문없음),-580.4552133384229,-573.7912133384227,66.64,1.0,66.64,100,0.62,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed7_final.csv
LunarLander-v3,rule_periodic_k1,0.1,8,규칙(지문없음),-590.4149977839479,-583.7249977839475,66.9,1.0,66.9,100,0.62,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed8_final.csv
LunarLander-v3,rule_periodic_k1,0.1,9,규칙(지문없음),-589.9240100940278,-583.2030100940276,67.21,1.0,67.21,100,0.62,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed9_final.csv
LunarLander-v3,rule_periodic_k1,0.3,0,규칙(지문없음),-619.8723801499208,-599.4333801499201,68.13,1.0,68.13,100,0.82,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.3/seed0_final.csv
LunarLander-v3,rule_periodic_k1,0.3,1,규칙(지문없음),-595.6201239908827,-575.739123990882,66.27,1.0,66.27,100,0.84,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.3/seed1_final.csv
LunarLander-v3,rule_periodic_k1,0.3,2,규칙(지문없음),-608.1296309885139,-587.7806309885132,67.83,1.0,67.83,100,0.84,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.3/seed2_final.csv
LunarLander-v3,rule_periodic_k1,0.3,3,규칙(지문없음),-581.0781569731226,-560.9211569731219,67.19,1.0,67.19,100,0.79,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.3/seed3_final.csv
LunarLander-v3,rule_periodic_k1,0.3,4,규칙(지문없음),-598.6727277077192,-578.6657277077187,66.69,1.0,66.69,100,0.92,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.3/seed4_final.csv
LunarLander-v3,rule_periodic_k1,0.3,5,규칙(지문없음),-605.8703839572222,-585.8453839572215,66.75,1.0,66.75,100,0.86,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.3/seed5_final.csv
LunarLander-v3,rule_periodic_k1,0.3,6,규칙(지문없음),-602.4007055662546,-581.823705566254,68.59,1.0,68.59,100,0.94,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.3/seed6_final.csv
LunarLander-v3,rule_periodic_k1,0.3,7,규칙(지문없음),-593.7832133384233,-573.7912133384227,66.64,1.0,66.64,100,0.76,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.3/seed7_final.csv
LunarLander-v3,rule_periodic_k1,0.3,8,규칙(지문없음),-603.7949977839481,-583.7249977839475,66.9,1.0,66.9,100,0.82,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.3/seed8_final.csv
LunarLander-v3,rule_periodic_k1,0.3,9,규칙(지문없음),-603.3660100940281,-583.2030100940276,67.21,1.0,67.21,100,0.81,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.3/seed9_final.csv
LunarLander-v3,rule_periodic_k1,0.6,0,규칙(지문없음),-640.3113801499206,-599.4333801499201,68.13,1.0,68.13,100,0.66,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.6/seed0_final.csv
LunarLander-v3,rule_periodic_k1,0.6,1,규칙(지문없음),-615.5011239908824,-575.739123990882,66.27,1.0,66.27,100,0.56,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.6/seed1_final.csv
LunarLander-v3,rule_periodic_k1,0.6,2,규칙(지문없음),-628.4786309885136,-587.7806309885132,67.83,1.0,67.83,100,0.66,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.6/seed2_final.csv
LunarLander-v3,rule_periodic_k1,0.6,3,규칙(지문없음),-601.2351569731223,-560.9211569731219,67.19,1.0,67.19,100,0.98,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.6/seed3_final.csv
LunarLander-v3,rule_periodic_k1,0.6,4,규칙(지문없음),-618.679727707719,-578.6657277077187,66.69,1.0,66.69,100,0.62,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.6/seed4_final.csv
LunarLander-v3,rule_periodic_k1,0.6,5,규칙(지문없음),-625.895383957222,-585.8453839572215,66.75,1.0,66.75,100,0.69,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.6/seed5_final.csv
LunarLander-v3,rule_periodic_k1,0.6,6,규칙(지문없음),-622.9777055662544,-581.823705566254,68.59,1.0,68.59,100,0.66,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.6/seed6_final.csv
LunarLander-v3,rule_periodic_k1,0.6,7,규칙(지문없음),-613.7752133384231,-573.7912133384227,66.64,1.0,66.64,100,0.67,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.6/seed7_final.csv
LunarLander-v3,rule_periodic_k1,0.6,8,규칙(지문없음),-623.864997783948,-583.7249977839475,66.9,1.0,66.9,100,0.7,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.6/seed8_final.csv
LunarLander-v3,rule_periodic_k1,0.6,9,규칙(지문없음),-623.529010094028,-583.2030100940276,67.21,1.0,67.21,100,0.73,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.6/seed9_final.csv
LunarLander-v3,rule_periodic_k1,1.0,0,규칙(지문없음),-667.5633801499201,-599.4333801499201,68.13,1.0,68.13,100,0.61,0,results/raw/LunarLander-v3/rule_periodic_k1/lam1.0/seed0_final.csv
LunarLander-v3,rule_periodic_k1,1.0,1,규칙(지문없음),-642.0091239908819,-575.739123990882,66.27,1.0,66.27,100,0.66,0,results/raw/LunarLander-v3/rule_periodic_k1/lam1.0/seed1_final.csv
LunarLander-v3,rule_periodic_k1,1.0,2,규칙(지문없음),-655.6106309885131,-587.7806309885132,67.83,1.0,67.83,100,0.77,0,results/raw/LunarLander-v3/rule_periodic_k1/lam1.0/seed2_final.csv
LunarLander-v3,rule_periodic_k1,1.0,3,규칙(지문없음),-628.1111569731219,-560.9211569731219,67.19,1.0,67.19,100,0.71,0,results/raw/LunarLander-v3/rule_periodic_k1/lam1.0/seed3_final.csv
LunarLander-v3,rule_periodic_k1,1.0,4,규칙(지문없음),-645.3557277077185,-578.6657277077187,66.69,1.0,66.69,100,0.61,0,results/raw/LunarLander-v3/rule_periodic_k1/lam1.0/seed4_final.csv
LunarLander-v3,rule_periodic_k1,1.0,5,규칙(지문없음),-652.5953839572214,-585.8453839572215,66.75,1.0,66.75,100,0.62,0,results/raw/LunarLander-v3/rule_periodic_k1/lam1.0/seed5_final.csv
LunarLander-v3,rule_periodic_k1,1.0,6,규칙(지문없음),-650.4137055662538,-581.823705566254,68.59,1.0,68.59,100,0.59,0,results/raw/LunarLander-v3/rule_periodic_k1/lam1.0/seed6_final.csv
LunarLander-v3,rule_periodic_k1,1.0,7,규칙(지문없음),-640.4312133384226,-573.7912133384227,66.64,1.0,66.64,100,0.64,0,results/raw/LunarLander-v3/rule_periodic_k1/lam1.0/seed7_final.csv
LunarLander-v3,rule_periodic_k1,1.0,8,규칙(지문없음),-650.6249977839474,-583.7249977839475,66.9,1.0,66.9,100,0.57,0,results/raw/LunarLander-v3/rule_periodic_k1/lam1.0/seed8_final.csv
LunarLander-v3,rule_periodic_k1,1.0,9,규칙(지문없음),-650.4130100940274,-583.2030100940276,67.21,1.0,67.21,100,0.6,0,results/raw/LunarLander-v3/rule_periodic_k1/lam1.0/seed9_final.csv
LunarLander-v3,rule_periodic_k1,1.37,0,규칙(지문없음),-692.7714801499204,-599.4333801499201,68.13,1.0,68.13,100,0.64,0,results/raw/LunarLander-v3/rule_periodic_k1/lam1.37/seed0_final.csv
LunarLander-v3,rule_periodic_k1,1.37,1,규칙(지문없음),-666.5290239908823,-575.739123990882,66.27,1.0,66.27,100,0.6,0,results/raw/LunarLander-v3/rule_periodic_k1/lam1.37/seed1_final.csv
